dimensions: 3
1.910828 1.273885 3.184713 
-14.012739 0.318471 -7.006369 
7.643312 -11.783439 10.509554 
4.140127 -0.318471 14.968153 
-14.012739 12.420382 14.968153 
6.369427 12.420382 3.184713 
13.694268 7.324841 -9.872611 
1.273885 -12.738854 -1.273885 
15.605096 -7.961783 15.286624 
5.095541 0.318471 7.961783 
-1.910828 1.910828 -3.821656 
13.694268 -14.968153 -4.777070 
12.420382 0.000000 11.146497 
1.592357 9.872611 13.057325 
-6.369427 10.828025 4.458599 
0.636943 -5.414013 -10.828025 
2.229299 -4.140127 -6.050955 
15.605096 -0.318471 -1.273885 
-7.961783 -8.917197 1.910828 
-15.923567 2.547771 0.318471 
-14.968153 -11.464968 -5.095541 
2.547771 14.331210 14.012739 
7.324841 1.910828 3.821656 
-8.598726 8.280255 4.140127 
-0.636943 12.738854 -14.649682 
-2.547771 -4.458599 -0.636943 
4.140127 11.464968 7.006369 
-1.910828 -9.872611 5.095541 
6.369427 -15.605096 -0.318471 
-8.598726 13.694268 2.866242 
-3.503185 5.414013 -8.280255 
-14.331210 13.694268 -5.095541 
-6.687898 -2.866242 -14.331210 
11.464968 -9.235669 9.235669 
7.643312 -13.694268 -7.643312 
12.738854 8.917197 -5.095541 
14.968153 -10.828025 6.369427 
-7.324841 -2.866242 -13.057325 
3.503185 7.006369 -4.777070 
11.783439 -14.968153 -4.140127 
9.235669 -9.235669 7.324841 
-11.783439 6.369427 -4.458599 
0.000000 -15.286624 2.547771 
-4.140127 9.554140 -12.420382 
12.101911 -9.235669 -6.050955 
-9.235669 -3.184713 -15.605096 
-14.331210 -5.732484 11.464968 
3.821656 -8.598726 10.828025 
13.057325 -12.420382 7.643312 
-4.458599 14.012739 7.006369 
6.369427 -1.592357 -7.006369 
2.866242 -7.324841 6.050955 
-6.369427 -5.414013 11.146497 
6.369427 -10.509554 -13.375796 
-0.318471 6.369427 -11.464968 
11.464968 13.375796 -15.605096 
-4.777070 13.375796 -13.375796 
0.955414 -2.866242 -7.006369 
11.146497 14.649682 14.649682 
1.910828 10.191083 9.235669 
-5.732484 4.458599 11.783439 
11.464968 -12.738854 -15.605096 
-11.783439 -8.280255 2.547771 
13.057325 -2.866242 -4.458599 
11.464968 -5.732484 -14.331210 
-13.375796 -0.955414 0.000000 
13.694268 4.777070 -5.414013 
10.509554 -9.554140 -7.006369 
-5.414013 4.140127 8.598726 
4.140127 -11.146497 -7.643312 
9.554140 -3.503185 5.095541 
6.369427 11.146497 -5.732484 
-14.968153 -7.324841 -9.235669 
-11.783439 7.961783 -2.866242 
-1.273885 6.369427 4.458599 
6.369427 9.554140 -9.872611 
-15.286624 2.229299 12.420382 
-4.777070 -3.184713 -1.273885 
-12.101911 -6.687898 5.095541 
-1.273885 -14.012739 -11.464968 
0.636943 15.286624 -4.140127 
14.331210 -12.738854 -13.694268 
-10.191083 9.554140 7.324841 
-4.140127 7.006369 10.828025 
-5.095541 10.828025 13.694268 
4.140127 -5.414013 -2.547771 
-0.318471 -3.821656 14.968153 
11.464968 14.968153 1.592357 
9.235669 -13.375796 -15.605096 
8.280255 -3.184713 5.414013 
-2.866242 7.006369 14.331210 
-6.050955 4.458599 7.961783 
8.917197 11.783439 3.821656 
-7.961783 15.605096 -11.464968 
-4.140127 -7.643312 11.146497 
-8.280255 2.547771 5.732484 
12.101911 10.509554 13.694268 
10.191083 -12.420382 13.057325 
12.101911 -6.050955 11.146497 
-11.146497 -14.968153 5.095541 
-8.598726 9.554140 -14.331210 
12.420382 -10.828025 -3.503185 
-11.464968 -0.636943 10.828025 
5.095541 11.464968 -9.872611 
8.280255 5.414013 0.955414 
-12.738854 8.917197 -15.605096 
-12.101911 -4.458599 7.324841 
-9.872611 15.605096 -2.547771 
12.420382 2.547771 -7.324841 
4.777070 9.554140 4.777070 
-0.318471 7.643312 10.509554 
-12.420382 -11.146497 -13.057325 
5.414013 12.101911 9.235669 
4.777070 -14.012739 14.649682 
-11.464968 8.917197 0.000000 
12.101911 6.687898 -0.636943 
4.458599 -7.643312 -0.636943 
-13.694268 10.828025 1.910828 
-5.732484 -8.917197 8.598726 
-1.910828 -15.605096 12.101911 
15.605096 -2.229299 7.006369 
0.955414 10.828025 0.955414 
-12.420382 8.598726 -10.828025 
-6.050955 12.738854 0.000000 
-8.917197 -14.649682 14.968153 
-0.955414 9.554140 -9.235669 
-11.783439 6.050955 12.738854 
-11.783439 11.146497 12.420382 
-6.369427 2.866242 2.866242 
7.643312 10.828025 -13.057325 
11.783439 -7.961783 -7.643312 
1.910828 -11.146497 -15.286624 
13.057325 -2.866242 0.636943 
3.184713 -11.146497 8.280255 
1.910828 -2.229299 -2.547771 
0.318471 -3.184713 5.095541 
-14.012739 15.286624 6.687898 
-3.184713 6.369427 -12.101911 
4.458599 10.509554 -15.605096 
-1.910828 -7.961783 -8.598726 
-8.917197 -0.636943 12.420382 
-7.324841 3.503185 -6.369427 
-7.324841 3.503185 -5.095541 
7.643312 14.331210 -8.598726 
14.649682 9.235669 12.101911 
13.694268 -13.057325 6.050955 
7.643312 4.777070 1.910828 
-14.012739 1.273885 -1.592357 
0.318471 -13.375796 11.146497 
-0.636943 -14.012739 -0.955414 
9.872611 8.280255 4.458599 
-6.050955 -6.369427 -2.547771 
-9.554140 -13.694268 5.414013 
11.464968 7.643312 13.057325 
10.509554 1.910828 -13.694268 
1.910828 -2.229299 4.458599 
4.140127 -7.643312 12.101911 
-2.547771 -5.095541 -11.464968 
-15.286624 8.598726 -1.592357 
13.694268 -4.777070 -3.184713 
-15.605096 1.592357 0.636943 
-0.318471 10.828025 -8.280255 
14.331210 8.917197 5.414013 
12.420382 4.458599 -12.738854 
-13.375796 -15.286624 11.146497 
9.872611 -0.318471 -15.286624 
-0.636943 2.547771 -12.101911 
14.012739 2.547771 0.636943 
14.649682 -11.146497 -5.095541 
-14.012739 3.184713 12.738854 
3.821656 -12.101911 2.866242 
-11.783439 6.369427 6.687898 
1.592357 -4.458599 13.057325 
8.280255 10.191083 12.738854 
12.738854 8.280255 14.012739 
9.872611 13.375796 -1.273885 
4.458599 6.369427 -3.184713 
3.503185 3.184713 -12.101911 
1.592357 9.235669 10.191083 
-10.191083 7.961783 10.509554 
8.280255 4.777070 -3.503185 
-13.694268 -5.095541 -11.783439 
7.643312 -0.318471 -10.191083 
-13.694268 -0.955414 -6.050955 
3.821656 -11.464968 1.910828 
7.006369 -7.643312 8.280255 
-9.235669 13.694268 -10.191083 
5.732484 3.821656 -4.458599 
-0.955414 2.547771 6.687898 
-14.649682 8.598726 12.738854 
-8.280255 -15.605096 -5.414013 
9.554140 2.547771 6.050955 
14.649682 -13.694268 -1.592357 
15.605096 -13.375796 -10.509554 
1.273885 7.006369 -10.509554 
-8.598726 0.000000 5.414013 
3.821656 7.324841 9.554140 
14.649682 0.955414 10.828025 
4.140127 1.910828 -13.057325 
-1.273885 -8.598726 -5.095541 
0.318471 -11.464968 -8.917197 
-5.095541 -3.503185 -3.184713 
-14.012739 -6.050955 4.140127 
-7.324841 -15.286624 1.273885 
-7.006369 9.872611 12.420382 
11.146497 -3.184713 -8.598726 
5.095541 -4.458599 13.375796 
13.057325 4.458599 -9.872611 
-6.050955 15.286624 -14.968153 
-3.503185 0.000000 13.694268 
-9.872611 -3.821656 -9.235669 
13.694268 -0.318471 4.777070 
-5.095541 -0.318471 13.375796 
-8.280255 -14.331210 3.503185 
-2.547771 11.146497 -10.828025 
11.146497 1.592357 12.101911 
-1.910828 9.554140 -15.605096 
6.687898 -3.503185 0.955414 
-6.687898 1.910828 2.866242 
7.324841 -1.592357 10.509554 
6.369427 11.464968 12.738854 
8.917197 1.910828 10.828025 
-8.280255 -8.917197 13.057325 
-11.146497 10.828025 7.006369 
-4.140127 10.828025 -5.732484 
-12.101911 6.687898 10.509554 
9.872611 -7.961783 10.509554 
-1.910828 -5.095541 7.006369 
13.057325 0.636943 -9.554140 
14.968153 14.649682 3.821656 
-6.369427 -7.006369 -3.821656 
-0.955414 13.694268 -0.636943 
-3.821656 4.140127 -2.229299 
-11.464968 -12.101911 -0.318471 
-4.140127 14.649682 2.866242 
2.229299 -0.318471 -15.923567 
3.503185 -15.923567 10.509554 
-5.095541 5.414013 -10.828025 
-2.547771 0.636943 -4.777070 
-9.554140 -2.866242 -7.961783 
10.828025 -5.414013 6.050955 
-7.006369 0.636943 6.369427 
-3.184713 5.732484 4.777070 
3.821656 8.280255 -8.280255 
6.369427 -15.605096 15.605096 
-2.229299 -10.191083 -7.006369 
-13.057325 1.592357 -10.509554 
4.458599 5.732484 11.146497 
-10.191083 1.592357 -9.554140 
-14.968153 13.694268 0.955414 
-11.146497 -9.235669 -2.547771 
-1.273885 -11.146497 9.872611 
8.917197 11.146497 5.095541 
-10.828025 0.636943 14.968153 
4.458599 -10.828025 -5.095541 
0.955414 -12.420382 -9.235669 
9.554140 -6.687898 -4.777070 
-15.923567 -14.331210 -3.821656 
6.050955 -14.331210 7.643312 
-14.968153 14.012739 -8.598726 
9.554140 12.738854 -6.050955 
12.101911 8.917197 -13.057325 
-6.050955 14.331210 -1.273885 
12.738854 15.605096 -14.012739 
-7.643312 -4.777070 14.012739 
-6.050955 -15.286624 14.012739 
-5.414013 6.369427 1.910828 
9.554140 3.184713 -5.732484 
12.101911 13.375796 -13.057325 
0.318471 12.738854 -8.917197 
5.732484 -6.369427 10.828025 
5.732484 13.694268 3.821656 
-12.101911 1.273885 -10.191083 
-8.280255 11.464968 0.955414 
3.184713 -2.866242 6.050955 
-5.414013 0.318471 12.101911 
-12.101911 -0.955414 -9.554140 
1.592357 7.643312 1.910828 
1.592357 3.503185 4.140127 
-7.006369 -15.605096 -12.738854 
6.050955 -6.687898 12.101911 
-11.146497 11.464968 -5.732484 
5.732484 -13.694268 -12.101911 
-7.006369 10.828025 -15.286624 
-7.006369 -10.828025 -9.235669 
11.464968 -13.375796 5.414013 
-14.012739 -9.872611 14.012739 
7.643312 9.872611 -4.777070 
-1.273885 10.191083 4.777070 
7.643312 1.910828 11.783439 
-10.509554 2.547771 -6.687898 
13.375796 6.687898 8.917197 
-15.923567 1.910828 8.280255 
9.554140 15.286624 -4.458599 
-12.101911 -4.140127 15.286624 
-10.509554 -0.318471 -4.458599 
0.318471 -5.414013 13.694268 
14.968153 -11.464968 -4.140127 
0.318471 5.414013 -5.732484 
-14.012739 -13.057325 6.687898 
14.649682 -11.783439 -10.828025 
-13.375796 -14.331210 5.414013 
-2.229299 -14.649682 -2.229299 
13.375796 5.414013 5.732484 
6.369427 -15.286624 2.547771 
0.318471 13.057325 -14.012739 
-5.414013 -12.420382 12.738854 
9.235669 3.184713 -1.592357 
-4.777070 -3.821656 1.592357 
5.095541 -14.331210 13.375796 
10.828025 14.968153 7.961783 
11.146497 0.000000 13.057325 
-11.783439 13.694268 -14.649682 
10.828025 -7.324841 2.547771 
7.643312 -10.828025 -1.592357 
5.095541 12.101911 8.917197 
15.605096 13.694268 12.101911 
4.140127 6.050955 7.006369 
3.184713 -7.324841 -9.235669 
-2.229299 8.598726 -1.910828 
13.057325 3.184713 1.273885 
-3.503185 -10.191083 0.955414 
14.649682 7.961783 0.955414 
-14.649682 14.012739 -8.598726 
4.777070 -3.184713 -7.324841 
-14.968153 -9.235669 13.057325 
-14.968153 -6.687898 8.598726 
15.605096 -9.872611 6.050955 
8.280255 6.050955 -9.235669 
-9.554140 -15.923567 3.184713 
-9.554140 7.324841 14.331210 
-0.318471 -6.369427 5.095541 
10.509554 -14.968153 11.464968 
10.828025 -14.331210 -2.547771 
-7.006369 -4.777070 -4.777070 
-5.732484 8.917197 3.503185 
-12.420382 14.331210 -10.191083 
3.503185 -9.872611 7.961783 
1.273885 -14.649682 10.509554 
-12.420382 -12.738854 9.235669 
-5.732484 5.414013 -10.828025 
-8.917197 -2.547771 11.146497 
-8.280255 -9.554140 2.866242 
-8.280255 9.235669 -3.503185 
-5.414013 -1.910828 -7.643312 
10.191083 -1.273885 3.184713 
-14.968153 -7.643312 -0.636943 
8.280255 -9.872611 7.324841 
-12.101911 10.509554 8.280255 
6.050955 8.917197 -8.598726 
-4.458599 -4.458599 8.598726 
-2.229299 11.464968 11.464968 
5.095541 8.917197 -6.687898 
-7.324841 -14.968153 8.280255 
-9.554140 1.592357 0.000000 
5.095541 -10.509554 -14.649682 
-2.229299 -9.235669 -5.414013 
-8.598726 -2.547771 13.057325 
-6.369427 8.598726 -12.101911 
9.872611 4.777070 2.866242 
-5.414013 1.910828 -1.273885 
-4.777070 14.331210 5.414013 
7.643312 12.420382 12.420382 
-6.687898 -2.866242 1.592357 
-5.095541 1.592357 -10.828025 
-13.375796 0.000000 9.235669 
7.324841 -0.955414 4.777070 
10.191083 -8.280255 -3.503185 
1.592357 -10.828025 0.636943 
4.777070 -3.184713 5.095541 
11.464968 15.286624 -5.414013 
8.598726 -5.414013 -5.414013 
-2.547771 3.184713 10.509554 
10.828025 -11.783439 11.146497 
4.140127 10.191083 6.687898 
13.375796 14.649682 -3.503185 
-12.738854 -11.783439 -15.605096 
8.598726 11.783439 9.872611 
13.694268 2.547771 14.968153 
-12.738854 -6.687898 -14.012739 
-1.273885 7.643312 -6.050955 
-3.821656 -12.101911 -4.140127 
13.694268 -6.687898 -2.547771 
-12.738854 -14.012739 10.191083 
1.910828 1.910828 -3.184713 
5.095541 -4.458599 12.420382 
-12.101911 -12.420382 -8.598726 
-1.273885 11.464968 -6.687898 
-11.146497 -8.280255 8.280255 
1.910828 14.012739 1.592357 
7.006369 -12.420382 10.509554 
-14.331210 9.235669 3.184713 
11.783439 -1.592357 -6.687898 
-14.968153 0.318471 -13.375796 
2.866242 -7.324841 11.146497 
14.649682 13.375796 -12.738854 
-12.101911 10.828025 -13.694268 
12.420382 4.140127 9.235669 
-9.872611 13.375796 -9.554140 
12.101911 -4.458599 -2.547771 
0.955414 0.955414 -14.331210 
-2.866242 -14.968153 -5.095541 
-3.503185 -13.694268 -7.324841 
13.694268 0.955414 9.554140 
12.738854 0.636943 -10.509554 
12.101911 -11.146497 0.000000 
-2.547771 -7.324841 -11.146497 
11.464968 -0.318471 13.057325 
-8.280255 -5.732484 -5.414013 
13.694268 7.643312 0.955414 
2.547771 9.554140 15.286624 
2.229299 -7.643312 -6.369427 
11.783439 -3.503185 -13.694268 
-0.955414 -12.420382 14.968153 
0.318471 2.866242 -1.592357 
-4.458599 -13.375796 14.331210 
-12.101911 0.000000 -7.643312 
-1.910828 3.503185 6.687898 
4.458599 -14.968153 -3.184713 
-1.592357 15.605096 7.006369 
-1.592357 -4.777070 0.955414 
-5.732484 5.732484 7.961783 
5.732484 13.375796 -10.509554 
3.821656 4.777070 -11.783439 
6.369427 0.955414 -10.828025 
-9.235669 -15.286624 -6.687898 
2.229299 -2.229299 1.592357 
-1.910828 -0.318471 -6.687898 
14.968153 -8.917197 4.777070 
7.006369 -14.331210 8.598726 
15.286624 0.000000 -4.140127 
11.146497 1.273885 1.910828 
0.955414 15.605096 -1.273885 
-8.598726 7.961783 12.101911 
14.649682 14.649682 0.000000 
-10.828025 10.509554 1.910828 
9.235669 -14.968153 -1.910828 
-10.509554 8.280255 -14.649682 
14.331210 -6.369427 7.643312 
12.420382 -7.324841 -14.968153 
11.464968 7.643312 -10.191083 
-9.235669 10.191083 3.503185 
0.636943 -14.968153 12.101911 
-1.910828 -2.547771 12.420382 
-13.694268 -4.140127 15.286624 
0.636943 10.191083 13.057325 
12.420382 -5.095541 3.821656 
15.286624 -4.458599 5.414013 
0.318471 11.146497 10.509554 
8.280255 -5.414013 -7.643312 
-12.420382 15.605096 6.687898 
6.369427 -10.191083 14.649682 
-0.636943 -9.235669 14.649682 
1.273885 3.503185 8.280255 
-0.636943 8.280255 13.057325 
-7.006369 -5.732484 -6.687898 
7.324841 6.369427 11.146497 
6.369427 -6.687898 12.738854 
14.012739 -14.649682 -3.184713 
-5.414013 8.917197 6.369427 
1.592357 12.738854 -3.184713 
12.101911 14.331210 -11.464968 
-4.777070 3.184713 15.605096 
-7.643312 -7.643312 -0.955414 
7.324841 9.872611 4.777070 
8.280255 -14.331210 -8.598726 
8.598726 -3.184713 11.146497 
-5.414013 13.694268 12.420382 
5.095541 14.012739 -4.140127 
4.777070 1.592357 7.643312 
9.235669 -6.687898 -10.828025 
-2.866242 -8.280255 -6.050955 
8.280255 -11.783439 8.280255 
-12.420382 5.414013 8.280255 
-4.140127 0.955414 -2.547771 
-5.732484 -5.414013 2.866242 
-7.324841 -0.636943 -12.738854 
12.101911 -6.687898 -12.101911 
7.324841 14.012739 10.828025 
2.866242 7.643312 10.828025 
-9.235669 13.375796 5.414013 
-12.420382 3.184713 -2.547771 
-6.050955 9.235669 9.872611 
13.694268 2.547771 3.184713 
-10.509554 -3.821656 0.000000 
-4.140127 4.777070 -9.235669 
-6.050955 -12.420382 4.458599 
-4.458599 -7.643312 7.643312 
-7.961783 12.738854 15.286624 
-15.605096 -6.050955 -14.331210 
6.050955 -8.598726 8.280255 
-7.961783 -7.643312 13.057325 
-7.006369 -7.324841 1.592357 
-12.101911 12.738854 4.458599 
7.006369 2.866242 7.961783 
-10.191083 8.280255 12.420382 
14.012739 -7.324841 -0.636943 
13.057325 13.375796 11.783439 
-1.273885 13.694268 -10.509554 
-3.184713 -1.910828 6.687898 
-10.191083 12.101911 -1.592357 
-3.821656 -11.783439 13.375796 
-12.420382 -10.191083 14.012739 
15.286624 8.598726 7.643312 
6.687898 3.184713 -11.146497 
-13.057325 6.369427 -8.917197 
-10.828025 4.458599 -7.643312 
10.509554 9.235669 -3.184713 
10.509554 7.324841 -10.509554 
-15.605096 -7.643312 11.783439 
3.821656 -3.503185 -8.598726 
-4.458599 10.191083 -12.101911 
6.050955 -4.458599 12.738854 
1.273885 -6.050955 -7.006369 
-3.503185 -5.095541 6.050955 
4.140127 2.866242 11.146497 
-6.050955 14.331210 -6.687898 
-2.547771 -3.503185 -12.738854 
3.503185 -2.866242 -1.592357 
-15.605096 7.006369 10.191083 
-8.917197 -3.184713 -1.592357 
2.229299 -9.235669 -13.375796 
11.464968 -7.961783 5.095541 
1.273885 6.050955 -3.821656 
-12.101911 -7.961783 7.324841 
2.866242 -1.273885 8.598726 
-11.146497 -12.420382 9.554140 
11.146497 4.458599 -4.458599 
-6.050955 7.643312 -15.286624 
2.547771 -11.464968 -10.828025 
-13.694268 -10.509554 -7.643312 
15.286624 -8.280255 11.146497 
2.229299 -14.331210 10.191083 
11.146497 -14.012739 2.547771 
3.503185 -8.917197 -3.184713 
-4.140127 -6.050955 -2.866242 
9.235669 -7.006369 -14.968153 
-9.554140 9.235669 7.961783 
14.968153 9.872611 8.280255 
7.006369 11.146497 14.331210 
14.012739 -6.050955 6.050955 
-11.783439 7.643312 9.554140 
7.006369 14.649682 -15.605096 
4.140127 13.694268 13.375796 
-2.229299 0.636943 -9.235669 
6.369427 0.000000 -12.420382 
-7.006369 -4.140127 -5.732484 
2.547771 10.828025 -8.598726 
-11.146497 11.783439 -8.598726 
8.598726 -3.184713 -12.420382 
6.369427 -2.866242 12.420382 
14.649682 -14.968153 -3.821656 
0.318471 0.955414 -14.331210 
7.324841 -6.369427 11.464968 
-8.280255 -12.420382 -12.420382 
1.592357 7.961783 1.592357 
-0.636943 -5.414013 4.458599 
14.012739 8.917197 -5.414013 
2.547771 8.280255 -0.955414 
-2.229299 -6.369427 0.955414 
13.694268 -7.961783 1.273885 
-8.598726 5.732484 4.140127 
-4.458599 2.229299 13.057325 
-2.547771 7.643312 -11.783439 
9.554140 0.000000 -1.273885 
-5.095541 13.694268 -1.592357 
2.866242 4.777070 -5.414013 
12.420382 -4.458599 -8.280255 
-2.229299 5.414013 -5.414013 
-0.636943 3.503185 -4.458599 
4.458599 14.649682 -6.687898 
14.649682 8.598726 -0.318471 
3.503185 -7.643312 13.694268 
3.503185 -1.910828 13.057325 
-2.229299 1.273885 13.057325 
15.605096 -11.783439 9.235669 
12.101911 -12.101911 0.000000 
-7.643312 7.324841 -3.184713 
13.375796 -15.923567 6.050955 
4.777070 -8.598726 -0.318471 
9.554140 -6.369427 14.012739 
2.547771 -8.598726 14.968153 
-10.191083 8.280255 -14.331210 
-13.694268 11.146497 6.369427 
-3.184713 14.649682 -11.464968 
0.000000 -15.923567 9.554140 
7.324841 14.649682 8.917197 
-14.331210 -6.050955 10.828025 
4.458599 -1.592357 7.961783 
2.229299 -2.229299 10.191083 
-9.872611 -14.012739 1.910828 
2.229299 -11.146497 10.509554 
14.331210 10.828025 -6.369427 
-6.050955 14.968153 6.687898 
11.146497 -5.414013 3.503185 
7.324841 -7.006369 -6.687898 
7.324841 -1.273885 5.414013 
13.375796 14.012739 -8.598726 
13.375796 12.738854 7.643312 
6.369427 0.000000 1.592357 
-4.458599 4.458599 0.318471 
-9.554140 7.324841 0.636943 
-13.057325 -12.101911 11.146497 
-15.605096 -13.057325 12.738854 
5.414013 -10.191083 11.146497 
-7.961783 6.369427 -7.961783 
-14.649682 -5.414013 -10.828025 
-10.509554 -8.598726 -3.184713 
-0.636943 1.910828 -6.369427 
8.598726 -6.050955 9.872611 
7.006369 -9.872611 -14.012739 
-4.140127 11.783439 -4.140127 
0.318471 2.229299 -10.828025 
-12.101911 -1.592357 -12.420382 
1.273885 -2.547771 -11.783439 
-0.636943 -4.458599 0.000000 
8.917197 -2.866242 -6.050955 
9.554140 2.866242 11.146497 
3.184713 6.687898 5.732484 
7.961783 -9.872611 12.101911 
15.605096 10.828025 -8.917197 
-15.923567 12.101911 0.000000 
-2.866242 10.828025 6.369427 
8.917197 -4.140127 -10.828025 
-0.955414 -6.050955 -2.866242 
11.464968 -6.687898 -15.605096 
-0.955414 8.598726 -0.955414 
4.777070 8.280255 -3.821656 
-4.458599 7.324841 -8.598726 
-1.592357 5.095541 -13.694268 
-14.968153 -12.420382 -14.012739 
11.146497 6.687898 -1.273885 
5.095541 7.961783 -6.369427 
-6.369427 -11.464968 -7.006369 
-7.006369 -12.420382 -13.694268 
-6.369427 11.783439 -6.369427 
8.598726 0.636943 -10.509554 
-6.687898 -9.554140 12.420382 
-13.057325 8.598726 -1.273885 
10.509554 -12.420382 0.000000 
5.095541 14.968153 6.369427 
-12.738854 -12.101911 -8.280255 
9.554140 -6.369427 -13.694268 
4.458599 -12.101911 -9.235669 
-6.050955 -8.598726 -15.923567 
-10.509554 3.503185 15.286624 
-0.636943 15.605096 10.828025 
-1.273885 6.687898 -6.369427 
12.420382 4.777070 -12.738854 
11.783439 11.146497 8.598726 
11.146497 6.687898 -11.783439 
-11.783439 -12.420382 15.286624 
8.598726 11.783439 -5.414013 
1.273885 14.968153 -7.006369 
1.592357 -9.872611 -15.286624 
-1.273885 12.420382 10.191083 
2.229299 -2.229299 1.592357 
1.910828 7.643312 15.605096 
-9.554140 4.458599 14.012739 
13.375796 -5.732484 5.414013 
-0.636943 -7.006369 3.503185 
-9.872611 -6.687898 -14.012739 
3.821656 3.821656 -7.643312 
0.955414 7.324841 0.955414 
5.414013 13.694268 5.414013 
-7.006369 -4.140127 11.783439 
3.503185 10.509554 14.649682 
4.140127 -11.783439 -11.783439 
-3.821656 -7.324841 -4.140127 
8.280255 2.866242 2.866242 
6.687898 14.012739 -15.605096 
-13.375796 -2.547771 5.414013 
